dataset_legivel,documento,topico,total,n_nf,n_txt,sim_std,sim_mean,silver,silver_is_nf,flag_empate,flag_divergencia,flag_baixa_sim,flag_silver_unico,n_flags,resp_Claude_Sonnet_45_Com,resp_GPT-51_Com_raciocini,resp_Grok_41_Com_raciocin,resp_Sonar,gabarito_humano,silver_correto,notas
conhecimento_12,SMTO_5_Escritura-Escritura_20221221_000.pdf,AMORTIZACAO,4,1,3,0.42221566678228234,0.6006195992231369,"O Valor Nominal Unitário Atualizado das Debêntures será amortizado anualmente, até a Data de Vencimento, sendo que a primeira parcela será devida após o 6º ano contado da Data de Emissão (15 de dezembro de 2028) e a última na Data de Vencimento, conforme: (i) 15 de dezembro de 2028: 33,3333%; (ii) 15 de dezembro de 2029: 50,0000%; (iii) Data de Vencimento (15 de dezembro de 2030): 100,0000%.",False,False,True,True,False,2,"3 parcelas anuais: 33,3333% em 15/12/2028, 50% em 15/12/2029 e 100% em 15/12/2030 (Data de Vencimento)","O Valor Nominal Unitário Atualizado das Debêntures será amortizado anualmente, até a Data de Vencimento, sendo que a primeira parcela será devida após o 6º ano contado da Data de Emissão, ou seja, em 15 de dezembro de 2028 e a última na Data de Vencimento, conforme: (i) 15 de dezembro de 2028: 33,3333; (ii) 15 de dezembro de 2029: 50,0000; (iii) 15 de dezembro de 2030: 100,0000.",Não encontrado,"anualmente a partir de 15 de dezembro de 2028: 33,3333% em 2028, 50% em 2029, 100% em 2030",,,
conhecimento_12,NRSA_2_Escritura-Escritura_20190530_000.pdf,COVENANTS_FINANCEIROS,4,1,3,0.4221991762243158,0.5365159288048744,"Descumprimento dos seguintes índices e limites financeiros (“Índices Financeiros”): razão entre (A) Dívida Líquida e (B) EBITDA inferior ou igual a 3,5, apurada no encerramento de cada exercício social (base consolidada entre a Emissora e a Fiadora).",False,False,True,True,False,2,Não encontrado,"Descumprimento dos seguintes índices e limites financeiros (“Índices Financeiros”): razão entre (A) Dívida Líquida e (B) EBITDA inferior ou igual a 3,5, apurada no encerramento de cada exercício social (base consolidada entre a Emissora e a Fiadora).","Dívida Líquida/EBITDA ≤ 3,5x (apurado anualmente nas demonstrações financeiras auditadas)","Dívida Líquida/EBITDA ≤ 3,5x",,,
conhecimento_12,OIWI12_Escritura-Escritura_20230127_000.pdf,AMORTIZACAO,4,0,4,0.4219314185811588,0.5205583786591887,"O saldo do Valor Nominal Unitrio das Debntures ser amortizado em 60 (sessenta) parcelas mensais consecutivas, devidas sempre no dia 10 de cada ms, sendo que a primeira parcela ser devida em 10 de maro de 2024, e as demais parcelas sero devidas em cada uma das respectivas datas de amortizao das Debntures, de acordo com as datas indicadas na 2 coluna da tabela abaixo (cada uma, uma Data de Amortizao das Debntures) e percentuais previstos na 3 (terceira) coluna da tabela.",False,False,True,True,False,2,"60 parcelas mensais consecutivas, primeira parcela em 10/03/2024","O saldo do Valor Nominal Unitrio das Debntures ser amortizado em 60 sessenta parcelas mensais consecutivas, devidas sempre no dia 10 de cada ms, sendo que a primeira parcela ser devida em 10 de maro de 2024","60 parcelas mensais consecutivas, devidas a partir de 10 de março de 2024",bullet,,,
zeroshoot,AEGP_11_Escritura-Escritura_20220801_000.pdf,PUBLICO_ALVO,4,1,3,0.4214248347881442,0.5854184329509735,Investidores Profissionais,False,False,True,True,False,2,"Investidores Profissionais (conforme definidos no Anexo A da Resolução CVM nº 30, de 11 de maio de 2021), sendo possível a subscrição por, no máximo, 50 (cinquenta) Investidores Profissionais","Investidores Profissionais, nos termos do artigo 11 da Resolução CVM nº 30/2021",Investidores Profissionais,Não encontrado,,,
zeroshoot,VVEO_7_Escritura-Escritura_20250430_000.pdf,PUBLICO_ALVO,4,1,3,0.4212928833661911,0.5539564043283463,Investidores Profissionais,False,False,True,True,False,2,"Investidores Profissionais, conforme definidos no artigo 11 da Resolução CVM nº 30 de 11 de maio de 2021","composto exclusivamente por Investidores Profissionais, conforme definio constante do artigo 11 da Resoluo CVM 30.",Investidores Profissionais,Não encontrado,,,
zeroshoot,VVEO_6_Escritura-Escritura_20221019_000.pdf,REGIME_DE_COLOCACAO,4,1,3,0.4210098744365672,0.5442668870091438,sob o regime de garantia firme de colocao,False,False,True,True,False,2,"distribuição pública, com esforços restritos de distribuição, sob o regime de garantia firme de colocação",sob o regime de garantia firme de colocao,Distribuição Pública com Esforços Restritos,Não encontrado,,,
topics,SSED_1_Escritura_20180628_000.pdf,PRAZO_DE_VENCIMENTO,4,1,3,0.4206472287343942,0.6073530465364456,3 anos para Primeira Série (15/08/2021); 5 anos para Segunda Série (15/08/2023); 7 anos para Terceira Série (15/08/2025),False,False,True,True,False,2,Primeira Série: 15 de agosto de 2021 (3 anos); Segunda Série: 15 de agosto de 2023 (5 anos); Terceira Série: 15 de agosto de 2025 (7 anos),15 de agosto de 2025,"15 de agosto de 2021 (1ª Série), 15 de agosto de 2023 (2ª Série), 15 de agosto de 2025 (3ª Série)",Não encontrado,,,
conhecimento_12,AEAB11_Escritura-Escritura_20220614_000.pdf,COVENANTS_FINANCEIROS,4,1,3,0.42027522078381613,0.6230745166540146,"ICSD (Índice de Cobertura do Serviço da Dívida): (i) redução de capital social da Emissora condicionada ao atingimento do ICSD consolidado mínimo de 1,20 (um inteiro e vinte centésimos); (ii) vedação à distribuição e/ou pagamento de dividendos, juros sobre o capital próprio ou quaisquer outras distribuições de lucros caso o ICSD apurado esteja abaixo de 1,20 (um inteiro e vinte centésimos) (exceto dividendo mínimo obrigatório); (iii) Evento de Vencimento Antecipado por não atingimento, em 2 (dois) anos consecutivos ou 3 (três) anos alternados, do ICSD consolidado mínimo de 1,10 (um inteiro e dez centésimos), com possibilidade de recomposição de caixa conforme previsto na Escritura.",False,False,True,True,False,2,Não encontrado,"ICSD consolidado mínimo de 1,20 (um inteiro e vinte centésimos) (i) como condição para redução de capital social da Emissora em determinada hipótese e (ii) como restrição para distribuição e/ou pagamento, pela Emissora, de dividendos, juros sobre o capital próprio ou quaisquer outras distribuições de lucros; e não atingimento, em 2 (dois) anos consecutivos ou 3 (três) anos alternados, durante o prazo de vigência das Debêntures, do ICSD consolidado mínimo de 1,10 (um inteiro e dez centésimos) inclusive, com possibilidade de recomposição de caixa para cumprimento (no prazo de até 15 (quinze) Dias Úteis contados da data de apuração do ICSD).",ICSD (Índice de Cobertura do Serviço da Dívida),"ICSD consolidado mínimo de 1,20; ICSD mínimo de 1,10 em apurações anuais",,,
conhecimento_12,ANIM_7_Escritura-Escritura_20250508_000.pdf,AMORTIZACAO,4,1,3,0.41993141128061084,0.6293431371450424,amortização em 2 parcelas: 50% em 15 de maio de 2028 e 100% do saldo em 15 de maio de 2029,False,False,True,True,False,2,"2 (duas) parcelas anuais e consecutivas, sendo a primeira em 15 de maio de 2028 (50%) e a segunda na Data de Vencimento (100% do saldo)","o saldo do Valor Nominal Unitário das Debêntures será amortizado em 2 (duas) parcelas anuais e consecutivas, devidas no 36º (trigésimo sexto) mês contado da Data de Emissão (inclusive) e na Data de Vencimento, sendo que a primeira parcela será devida em 15 de maio de 2028 (50,0000) e a última na Data de Vencimento (100,0000)",2 parcelas anuais: 50% em 15 de maio de 2028 e 50% em 15 de maio de 2029,Não encontrado,,,
zeroshoot,CMIN_2_Escritura-Escritura_20220712_002.pdf,TAXA_DE_JUROS_REMUNERATORIOS,4,1,3,0.419911059038784,0.577353447675705,"5.6.3 Juros Remuneratrios das Debntures
Sobre o Valor Nominal Atualizado das Debntures da Primeira Srie incidiro juros remuneratrios correspondentes a um determinado percentual ao ano, base 252 duzentos e cinquenta e dois Dias teis, a ser definido de acordo com o Procedimento de Bookbuilding, e, em qualquer caso, limitados ao maior entre i ... NTN B, com vencimento em 2032, ... acrescida ... de 0,55 ... ao ano ... e ii 5,95 ... por cento ao ano ...
5.6.3.2 Sobre o Valor Nominal Atualizado das Debntures da Segunda Srie incidiro juros remuneratrios correspondentes a um determinado percentual ao ano, base 252 ... a ser definido de acordo com o Procedimento de Bookbuilding, e, em qualquer caso, limitados ao maior entre i ... NTN B, com vencimento em 2035, ... acrescida ... de 0,70 ... ao ano ... e ii 6,15 ... por cento ao ano ...",False,False,True,True,False,2,"Primeira Série: percentual ao ano, base 252 Dias Úteis, a ser definido no Procedimento de Bookbuilding, limitado ao maior entre (i) TIR do Tesouro IPCA+ com Juros Semestrais (NTN-B) vencimento 2032 + 0,55% a.a.; e (ii) 5,95% a.a. Segunda Série: percentual ao ano, base 252 Dias Úteis, a ser definido no Procedimento de Bookbuilding, limitado ao maior entre (i) TIR do Tesouro IPCA+ com Juros Semestrais (NTN-B) vencimento 2035 + 0,70% a.a.; e (ii) 6,15% a.a.","5.6.3 Juros Remuneratrios das Debntures
Sobre o Valor Nominal Atualizado das Debntures da Primeira Srie incidiro juros remuneratrios correspondentes a um determinado percentual ao ano, base 252 duzentos e cinquenta e dois Dias teis, a ser definido de acordo com o Procedimento de Bookbuilding, e, em qualquer caso, limitados ao maior entre i ... NTN B, com vencimento em 2032, ... acrescida ... de 0,55 ... ao ano ... e ii 5,95 ... por cento ao ano ...
5.6.3.2 Sobre o Valor Nominal Atualizado das Debntures da Segunda Srie incidiro juros remuneratrios correspondentes a um determinado percentual ao ano, base 252 ... a ser definido de acordo com o Procedimento de Bookbuilding, e, em qualquer caso, limitados ao maior entre i ... NTN B, com vencimento em 2035, ... acrescida ... de 0,70 ... ao ano ... e ii 6,15 ... por cento ao ano ...","Definida via bookbuilding e ratificada por aditamento; 1ª Série: maior entre NTN-B 2032 + 0,55% a.a. ou 5,95% a.a. (base 252 DT); 2ª Série: maior entre NTN-B 2035 + 0,70% a.a. ou 6,15% a.a. (base 252 DT), capitalização semestral",Não encontrado,,,
zeroshoot,UFVP_1_Escritura-Escritura_20220916_000.pdf,REGIME_DE_COLOCACAO,4,1,3,0.41981978878580434,0.5009928643703461,garantia firme de colocação,False,False,True,True,False,2,garantia firme de colocação,sob regime de garantia firme de colocao para a totalidade das Debntures,Distribuição pública com esforços restritos,Não encontrado,,,
conhecimento_12,HGLB_3_Escritura-Escritura_20241025_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,4,1,3,0.41906025452243806,0.6274716258049011,"Debêntures Institucionais: 100% da Taxa DI acrescida de spread de 3,00% a.a. (base 252 dias úteis). Debêntures Incentivadas: Taxa definida por bookbuilding, limitada à maior entre (i) TIR do Tesouro IPCA+ com vencimento em 15/08/2030 acrescida de spread de até 2,50% a.a. ou (ii) 8,50% a.a. (base 252 dias úteis), aplicada sobre o Valor Nominal Atualizado pelo IPCA",False,False,True,True,False,2,"Debêntures Institucionais: 100% da Taxa DI + 3,0% a.a., base 252 dias úteis; Debêntures Incentivadas: IPCA + sobretaxa a ser definida em Procedimento de Bookbuilding","Debêntures Institucionais: 100% (cem por cento) das taxas médias diárias do DI (Taxa DI) acrescida de spread de 3,00% (três por cento) ao ano (base 252 Dias Úteis). Debêntures Incentivadas: percentual ao ano a ser definido no Procedimento de Bookbuilding, limitado à maior taxa entre (i) Tesouro IPCA com Juros Semestrais (venc. 15/08/2030) + spread de até 2,50% a.a. (base 252) e (ii) 8,50% a.a. (base 252).","Institucionais: 100% da Taxa DI + 3,00% a.a.; Incentivadas: a ser definida no Procedimento de Bookbuilding (máx. TIR Tesouro IPCA 15/08/2030 + 2,50% a.a. ou 8,50% a.a.)",Não encontrado,,,
zeroshoot,MRFG_10_Escritura-Escritura_20220128_000.pdf,AMORTIZACAO,4,1,3,0.4188114078390129,0.6123986095190048,2 parcelas anuais: Série 1 - 50% em 15/01/2025 e 100% em 15/01/2026; Série 2 - 50% em 15/01/2026 e 100% em 15/01/2027,False,False,True,True,False,2,"Primeira Série: 2 (duas) parcelas anuais e consecutivas, a partir do 3º (terceiro) ano - 50% em 15/01/2025 e 100% na Data de Vencimento (15/01/2026); Segunda Série: 2 (duas) parcelas anuais e consecutivas, a partir do 4º (quarto) ano - 50% em 15/01/2026 e 100% na Data de Vencimento (15/01/2027)","i Debêntures da Primeira Série: amortização do saldo do Valor Nominal Unitário em 2 (duas) parcelas anuais e consecutivas, a partir do 3º (terceiro) ano a contar da Data de Emissão, inclusive, sendo o primeiro pagamento devido em 15 de janeiro de 2025 (50,0000) e o último na Data de Vencimento da Primeira Série (100,0000); ii Debêntures da Segunda Série: amortização do saldo do Valor Nominal Unitário em 2 (duas) parcelas anuais e consecutivas, a partir do 4º (quarto) ano a contar da Data de Emissão, inclusive, sendo o primeiro pagamento devido em 15 de janeiro de 2026 (50,0000) e o último na Data de Vencimento da Segunda Série (100,0000)",Não encontrado,"2 parcelas anuais: 50% em 2025/2026 e 50% no vencimento, conforme séries",,,
zeroshoot,VSCF_8_Escritura-Escritura_20250117_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,4,1,3,0.4185702020361964,0.5692507326602936,"100% da Taxa DI + spread de 1,60% a.a. (base 252), para a 1ª Série (2ª Série não remunerada)",False,False,True,True,False,2,"Taxa DI (taxas médias diárias dos DI – Depósitos Interfinanceiros de um dia, over extra grupo, denominada 'Taxa DI over extra grupo', expressa na forma percentual ao ano, base 252 Dias Úteis, calculada e divulgada diariamente pela B3)","Retorno Ponderado das Debntures da Primeira Srie Significa a Remunerao, considerando as taxas mdias dirias dos DI Depsitos Interfinanceiros de um dia, over extra grupo, denominada Taxa DI over extra grupo, expressa na forma percentual ao ano, base 252 duzentos e cinquenta e dois Dias teis, calculada e divulgada diariamente pela B3, no informativo dirio disponvel na pgina na internet httpwww.b3.com.br, calculado mensalmente pelo Consultor Especializado considerando a duration da carteira dos Direitos Creditrios.","100% da Taxa DI + spread de 1,60% a.a. (base 252), para a 1ª Série (2ª Série não remunerada)",Não encontrado,,,
conhecimento_12,NOWS_1_Escritura-Escritura_20211105_000.pdf,COVENANTS_FINANCEIROS,4,1,3,0.41837934979160174,0.6049451231956482,"Índice financeiro decorrente do quociente da divisão do total da Dívida Líquida pelo EBITDA, que deverá ser igual ou inferior a 3,85x, a ser apurado pela Emissora e acompanhado pelo Agente Fiduciário, anualmente, com base nas demonstrações financeiras consolidadas da Emissora, a partir, inclusive, das demonstrações financeiras de 31 de dezembro de 2021",False,False,True,True,False,2,"Dívida Líquida / EBITDA <= 3,85x (apurado anualmente com base nas demonstrações financeiras consolidadas, a partir das demonstrações financeiras de 31 de dezembro de 2021)","Índice financeiro decorrente do quociente da divisão do total da Dívida Líquida pelo EBITDA, que deverá ser igual ou inferior a 3,85x.","Dívida Líquida/EBITDA ≤ 3,85x",Não encontrado,,,
zeroshoot,ASCY_4_Escritura-Escritura_20240228_000.pdf,COVENANTS_FINANCEIROS,4,1,3,0.4181364406670018,0.575513944029808,"Dívida Financeira Líquida / Run-Rate EBITDA ≤ 6,00x (2024); ≤ 5,75x (2025-2026); ≤ 5,50x (2027-vencimento); ICSD ≥ 1,10x",False,False,True,True,False,2,"Índices Financeiros a serem apurados anualmente em bases Consolidadas: (a) Dívida Financeira Líquida/Run-Rate EBITDA: (i) igual ou inferior a 6,00 vezes para o exercício social findo em 31/12/2024; (ii) igual ou inferior a 5,75 vezes para os exercícios sociais findos em 31/12/2025 e 31/12/2026; (iii) igual ou inferior a 5,50 vezes para o exercício social findo em 31/12/2027 até a Data de Vencimento; (b) ICSD (Índice de Cobertura do Serviço da Dívida): igual ou superior a 1,10 vezes","ndice financeiro decorrente do clculo da Dvida Financeira LquidaRun-Rate EBITDA, que dever ser igual ou inferior a i 6,00 seis inteiros vezes, para o exerccio social findo em 31 de dezembro de 2024 ii 5,75 cinco inteiro e setenta e cinco centsimas vezes, para os exerccios sociais findos em 31 de dezembro de 2025 e 31 de dezembro de 2026 e iii 5,50 cinco inteiros e cinquenta centsimas vezes, para o exerccio social findo em 31 de dezembro de 2027 at a Data de Vencimento e b do ICSD, que dever ser igual ou superior a 1,10 um inteiro e dez centsimas vezes.","Dívida Financeira Líquida / Run-Rate EBITDA ≤ 6,00x (2024); ≤ 5,75x (2025-2026); ≤ 5,50x (2027-vencimento); ICSD ≥ 1,10x",Não encontrado,,,
conhecimento_12,AEGP_9_Escritura-Escritura_20210916_000.pdf,AMORTIZACAO,4,0,4,0.41799163306700743,0.5821731872856617,"Amortização do saldo do Valor Nominal Unitário em 3 parcelas: 4 de outubro de 2026 (33,3300%), 4 de outubro de 2027 (50,0000%) e 4 de outubro de 2028, Data de Vencimento (100,0000% do saldo)",False,False,True,True,False,2,"3 parcelas anuais: (1) 4 de outubro de 2026 – 33,33% do saldo do Valor Nominal Unitário; (2) 4 de outubro de 2027 – 50,00% do saldo do Valor Nominal Unitário; (3) Data de Vencimento (4 de outubro de 2028) – 100,00% do saldo do Valor Nominal Unitário","Amortizao Extraordinria Facultativa, com prmio de 0,35% ao ano at o 60 ms, ou 0,30% ao ano a partir do 60 ms, sobre o Valor Nominal Unitrio ou saldo, acrescido da Remunerao","3 parcelas: 33,33% em 4 de outubro de 2026, 50% em 4 de outubro de 2027, saldo em Data de Vencimento",bullet,,,
zeroshoot,ADPD_1_Escritura-Escritura_20250613_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,4,1,3,0.41739990969211,0.5694758892059326,"100% da Taxa DI + 2,85% a.a.",False,False,True,True,False,2,"100% (cem por cento) das taxas médias diárias dos DI – Depósitos Interfinanceiros de um dia, over extra-grupo (Taxa DI), acrescida de sobretaxa (spread) de 2,85% (dois inteiros e oitenta e cinco centésimos por cento) ao ano, base 252 Dias Úteis","juros remuneratórios correspondentes à variação acumulada de 100% (cem por cento) das taxas médias diárias dos DI – Depósitos Interfinanceiros de um dia, “over extra-grupo”, expressas na forma percentual ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis, calculadas e divulgadas diariamente pela B3 no informativo diário disponível em sua página na rede mundial de computadores (http://www.b3.com.br) (“Taxa DI”), acrescida de um spread (sobretaxa) de 2,85% (dois inteiros e oitenta e cinco centésimos por cento) ao ano (“Sobretaxa”), base 252 (duzentos e cinquenta e dois) Dias Úteis (“Remuneração”).","100% da Taxa DI + 2,85% a.a.",Não encontrado,,,
conhecimento_12,SMTO_3_Escritura-Escritura_20210622_000.pdf,COVENANTS_FINANCEIROS,4,1,3,0.4172115828321236,0.6196902990341187,"Índice Financeiro: quociente da Dívida Financeira Líquida Ajustada / EBITDA ≤ 4,0x (apurado anualmente)",False,False,True,True,False,2,Não encontrado,"Índice Financeiro: quociente da divisão da Dívida Financeira Líquida Ajustada da Companhia pelo EBITDA da Companhia, que deverá ser igual ou inferior a 4,0 (quatro) vezes.","Dívida Financeira Líquida Ajustada / EBITDA <= 4,0x","Dívida Financeira Líquida Ajustada / EBITDA ≤ 4,0x",,,
zeroshoot,CHMB11_Escritura-Escritura_20230309_000.pdf,PUBLICO_ALVO,4,1,3,0.416984972305914,0.5407685190439224,Investidores Profissionais,False,False,True,True,False,2,"Investidores Profissionais, conforme definidos no artigo 11 da Resolução CVM nº 30, de 11 de maio de 2021, observado o disposto na Instrução CVM 476","Investidores Profissionais (conforme definidos no artigo 11 da Resolução CVM nº 30, de 11 de maio de 2021)",Investidores Profissionais,Não encontrado,,,
topics,ATMP_7_Escritura-Escritura_20200813_003.pdf,TAXA_DE_JUROS_REMUNERATORIOS,4,1,3,0.4168769667005834,0.5657121688127518,"Série 1 e 2: 100% Taxa DI + 1,00% a.a., base 252 dias úteis; Série 3 e 4: TR + 1,00% a.a., base 252 dias úteis",False,False,True,True,False,2,"PRIMEIRA SÉRIE: 100% da variação acumulada da Taxa DI acrescida exponencialmente de sobretaxa (spread) de 1,00% ao ano, base 252 dias úteis.

SEGUNDA SÉRIE: 100% da variação acumulada da Taxa DI acrescida exponencialmente de sobretaxa (spread) de 1,00% ao ano, base 252 dias úteis.

TERCEIRA SÉRIE: Variação acumulada da Taxa Referencial (TR) capitalizada de sobretaxa de 1,00% ao ano, base 252 dias úteis.

QUARTA SÉRIE: Variação acumulada da Taxa Referencial (TR) capitalizada de sobretaxa de 1,00% ao ano, base 252 dias úteis.","4.9.1.1. As Debêntures da Primeira Série farão jus a uma remuneração correspondente à 100% (cem por cento) 
da variação acumulada das taxas médias diárias dos Depósitos Interfinanceiros – DI de 1 (um) dia, “over 
extragrupo”, expressas na forma percentual ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis, 
calculadas e divulgadas diariamente pela B3 - Segmento CETIP UTVM no informativo diário disponível em 
sua página da Internet (http://www.b3.com.br) (“Taxa DI”), acrescida exponencialmente de um spread ou 
sobretaxa de 1,00% (um inteiro por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis, no período 
compreendido entre a Primeira Data de Integralização das Debêntures da Primeira Série (conforme abaixo 
definido) ou a Data de Pagamento da Remuneração da Primeira Série (conforme abaixo definido) 
imediatamente anterior, conforme aplicável até a data do efetivo pagamento (“Sobretaxa das Debêntures da 
Primeira Série” e, em conjunto com a Taxa DI, “Remuneração das Debêntures da Primeira Série”).

4.9.2.1. As Debêntures da Segunda Série farão jus a uma remuneração correspondente à 100% (cem por cento) 
da variação acumulada das taxas médias diárias dos Depósitos Interfinanceiros – DI de 1 (um) dia, “over 
extragrupo”, expressas na forma percentual ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis, 
calculadas e divulgadas diariamente pela B3 - Segmento CETIP UTVM no informativo diário disponível em 
sua página da Internet (http://www.b3.com.br) (“Taxa DI”), acrescida exponencialmente de um spread ou 
sobretaxa de 1,00% (um inteiro por cento) ao ano, base 252 (duzentos e cinquenta e dois) Dias Úteis, no período 
compreendido entre a Primeira Data de Integralização das Debêntures da Segunda Série (conforme abaixo 
definido) ou a Data de Pagamento da Remuneração da Segunda Série (conforme abaixo definido) 
imediatamente anterior, conforme aplicável até a data do efetivo pagamento (“Sobretaxa das Debêntures da 
Segunda Série” e, em conjunto com a Taxa DI, “Remuneração das Debêntures da Segunda Série”). 

4.9.3.1. As Debêntures da Terceira Série farão jus a uma remuneração equivalente à variação acumulada da 
Taxa Referencial (“TR”) do dia da data de pagamento, divulgada pelo Banco Central do Brasil, calculada pro 
rata temporis, por Dias Úteis, capitalizada de sobretaxa de 1,00% (um inteiro por cento) ao ano (“Spread TR”), 
incidentes sobre o saldo do Valor Nominal Unitário, calculados, por dias úteis, com base em um ano de 252 
(duzentos e cinquenta e dois) Dias Úteis, no período compreendido entre a Primeira Data de Integralização 
das Debêntures da Terceira Série (conforme abaixo definido) ou a Data de Pagamento da Remuneração da 
Terceira Série (conforme abaixo definido) imediatamente anterior, conforme aplicável até a data do efetivo 
pagamento (“Sobretaxa das Debêntures da Terceira Série” e, em conjunto com a TR, “Remuneração das 
Debêntures da Terceira Série”). Caso o dia da data de emissão do ativo não seja coincidente com a 
correspondente data-base, a atualização será efetuada até a primeira data-base ocorrida após a emissão, com 
base no critério pro-rata dia útil, com utilização da TR relativa à data de emissão (conforme Circular Nº 2.456 
de 28/07/1994 – art. 2º). 

4.9.4.1. As Debêntures da Quarta Série farão jus a uma remuneração equivalente à variação acumulada da 
Taxa Referencial (“TR”) do dia da data de pagamento, divulgada pelo Banco Central do Brasil, calculada pro 
rata temporis, por dias úteis, capitalizada de sobretaxa de 1,00% (um inteiro por cento) ao ano (“Spread TR”), 
incidentes sobre o Valor Nominal Unitário ou saldo do Valor Nominal Unitário, conforme o caso, calculados, 
por Dias Úteis, com base em um ano de 252 (duzentos e cinquenta e dois) Dias Úteis, no período compreendido 
entre a Primeira Data de Integralização das Debêntures da Quarta Série (conforme abaixo definido) ou a Data 
de Pagamento da Remuneração da Quarta Série (conforme abaixo definido) imediatamente anterior, conforme 
aplicável, até a data do efetivo pagamento (“Sobretaxa das Debêntures da Quarta Série” e, em conjunto com a 
TR, “Remuneração das Debêntures da Quarta Série”). Caso o dia da data de emissão do ativo não seja 
coincidente com a correspondente data-base, a atualização será efetuada até a primeira data-base ocorrida após 
a emissão, com base no critério pro-rata dia útil, com utilização da TR relativa à data de emissão (conforme 
Circular Nº 2.456 de 28/07/1994 – art. 2º).","Série 1 e 2: 100% Taxa DI + 1,00% a.a., base 252 dias úteis; Série 3 e 4: TR + 1,00% a.a., base 252 dias úteis",Não encontrado,,,
zeroshoot,BRKM_17_Escritura-Escritura_20220822_000.pdf,TAXA_DE_JUROS_REMUNERATORIOS,4,1,3,0.41654332543447986,0.5716201961040497,"100% da Taxa DI + 1,75% a.a.",False,False,True,True,False,2,"100% (cem por cento) das taxas médias diárias dos DI - Depósitos Interfinanceiros de um dia, over extra grupo, expressas na forma percentual ao ano-base de 252 (duzentos e cinquenta e dois) Dias Úteis, calculadas e divulgadas diariamente pela B3 (Taxa DI), acrescida de sobretaxa de 1,75% (um inteiro e setenta e cinco centésimos) por cento ao ano-base de 252 Dias Úteis","juros remuneratórios correspondentes à variação acumulada de 100% (cem por cento) das taxas médias diárias dos DI – Depósitos Interfinanceiros de um dia (Taxa DI), acrescida de sobretaxa de 1,75% (um inteiro e setenta e cinco centésimos por cento) ao ano-base de 252 (duzentos e cinquenta e dois) Dias úteis","100% da Taxa DI + 1,75% a.a.",Não encontrado,,,
zeroshoot,AEGP_19_Escritura-Escritura_20240605_000.pdf,PUBLICO_ALVO,4,1,3,0.4164879261636302,0.5652733594179153,exclusivamente por investidores profissionais,False,False,True,True,False,2,"Investidores Profissionais, conforme definidos no artigo 11 da Resolução CVM nº 30, quais sejam: (a) instituições financeiras e demais instituições autorizadas a funcionar pelo Banco Central do Brasil; (b) companhias seguradoras e sociedades de capitalização; (c) entidades abertas e fechadas de previdência complementar; (d) pessoas naturais ou jurídicas que possuam investimentos financeiros em valor superior a R$ 10.000.000,00 (dez milhões de reais) e que atestem por escrito sua condição de investidor profissional; (e) fundos de investimento; (f) clubes de investimento; (g) agentes autônomos de investimento, administradores de carteira, analistas e consultores de valores mobiliários autorizados pela CVM; (h) investidores não residentes; e (i) fundos patrimoniais","O público-alvo da Oferta Pública é composto exclusivamente por investidores profissionais, conforme definidos no artigo 11 da Resolução CVM 30, quais sejam: (a) instituições financeiras e demais instituições autorizadas a funcionar pelo Banco Central do Brasil; (b) companhias seguradoras e sociedades de capitalização; (c) entidades abertas e fechadas de previdência complementar; (d) pessoas naturais ou jurídicas que possuam investimentos financeiros em valor superior a R$ 10.000.000,00 (dez milhões de reais) e que, adicionalmente, atestem por escrito sua condição de investidor profissional mediante termo próprio, de acordo com o Anexo A da Resolução CVM 30; (e) fundos de investimento; (f) clubes de investimento, desde que tenham a carteira gerida por administrador de carteira de valores mobiliários autorizado pela CVM; (g) agentes autônomos de investimento, administradores de carteira, analistas e consultores de valores mobiliários autorizados pela CVM, em relação a seus recursos próprios; (h) investidores não residentes; e (i) fundos patrimoniais (“Investidores Profissionais”).",exclusivamente por investidores profissionais,Não encontrado,,,
